"id","zip_code","name_th","name_en","amphure_id"
950607,95140,"จะกว๊ะ","Cha-kwa",982
950608,95140,"ท่าธง","Tha Thong",982
950609,95140,"เนินงาม","Noen Ngam",982
950610,95140,"บาลอ","Balo",982
950611,95140,"บาโงย","Ba-ngoi",982
950612,95140,"บือมัง","Buemang",982
950613,95140,"ยะต๊ะ","Yata",982
950614,95140,"วังพญา","Wang Phaya",982
950615,95140,"อาซ่อง","Asong",982
950616,95140,"ตะโล๊ะหะลอ","Talo Halo",982
950701,95120,"กาบัง","Kabang",983
950702,95120,"บาละ","Bala",983
950801,95000,"กรงปินัง","Krong Pinang",984
950802,95000,"สะเอะ","Sa-e",984
950803,95000,"ห้วยกระทิง","Huai Krathing",984
950804,95000,"ปุโรง","Purong",984
960101,96000,"บางนาค","Bang Nak",985
960102,96000,"ลำภู","Lam Phu",985
960103,96000,"มะนังตายอ","Manang Tayo",985
960104,96000,"บางปอ","Bang Po",985
960105,96000,"กะลุวอ","Kaluwo",985
960106,96000,"กะลุวอเหนือ","Kaluwo Nuea",985
960107,96000,"โคกเคียน","Khok Khian",985
960201,96110,"เจ๊ะเห","Chehe",986
960202,96110,"ไพรวัน","Phrai Wan",986
960203,96110,"พร่อน","Phron",986
960204,96110,"ศาลาใหม่","Sala Mai",986
960205,96110,"บางขุนทอง","Bang Khun Thong",986
960206,96110,"เกาะสะท้อน","Ko Sathon",986
960207,96110,"นานาค","Na Nak",986
960208,96110,"โฆษิต","Khosit",986
960301,96170,"บาเจาะ","Bacho",987
960302,96170,"ลุโบะสาวอ","Lubo Sawo",987
960303,96170,"กาเยาะมาตี","Kayo Mati",987
960304,96170,"ปะลุกาสาเมาะ","Paluka Samo",987
960305,96170,"บาเระเหนือ","Bare Nuea",987
960306,96170,"บาเระใต้","Ba Re Tai",987
960401,96180,"ยี่งอ","Yi-ngo",988
960402,96180,"ละหาร","Lahan",988
960403,96180,"จอเบาะ","Chobo",988
960404,96180,"ลุโบะบายะ","Lubo Baya",988
960405,96180,"ลุโบะบือซา","Lubo Buesa",988
960406,96180,"ตะปอเยาะ","Tapoyo",988
960501,96130,"ตันหยงมัส","Tanyong Mat",989
960502,96130,"ตันหยงลิมอ","Tanyong Limo",989
960503,0,"*จวบ","*Chuab",989
960504,0,"*มะรือโบตะวันออก","*Ma Rue Bo Ta Wan Ok",989
960505,0,"*บูกิต","*Bu Kit",989
960506,96220,"บองอ","Bo-ngo",989
960507,96130,"กาลิซา","Kalisa",989
960508,96130,"บาโงสะโต","Ba-ngo Sato",989
960509,96130,"เฉลิม","Chaloem",989
960510,96130,"มะรือโบตก","Maruebo Tok",989
960598,0,"*ดุซงญอ","*Du Song Yow",989
960599,0,"*จะแนะ","*Cha Nae",989
960601,96150,"รือเสาะ","Rueso",990
960602,96150,"สาวอ","Sawo",990
960603,96150,"เรียง","Riang",990
960604,96150,"สามัคคี","Samakkhi",990
960605,96150,"บาตง","Batong",990
960606,96150,"ลาโละ","Lalo",990
960607,96150,"รือเสาะออก","Rueso Ok",990
960608,96150,"โคกสะตอ","Khok Sato",990
960609,96150,"สุวารี","Suwari",990
960698,0,"*ตะมะยูง","*Ta Ma Yung",990
960699,0,"*ซากอ","*Sa Kor",990
960701,96210,"ซากอ","Sako",991
960702,96210,"ตะมะยูง","Tamayung",991
960703,96210,"ศรีสาคร","Si Sakhon",991
960704,96210,"เชิงคีรี","Choeng Khiri",991
960705,96210,"กาหลง","Kalong",991
960706,96210,"ศรีบรรพต","Si Banphot",991
960801,96160,"แว้ง","Waeng",992
960802,96160,"กายูคละ","Kayu Khla",992
960803,96160,"ฆอเลาะ","Kholo",992
960804,96160,"โละจูด","Lochut",992
960805,96160,"แม่ดง","Mae Dong",992
960806,96160,"เอราวัณ","Erawan",992
960899,0,"*มาโม","*Ma Mo",992
960901,96190,"มาโมง","Mamong",993
960902,96190,"สุคิริน","Sukhirin",993
960903,96190,"เกียร์","Kia",993
960904,96190,"ภูเขาทอง","Phukhao Thong",993
960905,96190,"ร่มไทร","Rom Sai",993
961001,96120,"สุไหงโก-ลก","Su-ngai Kolok",994
961002,96120,"ปาเสมัส","Pase Mat",994
961003,96120,"มูโนะ","Muno",994
961004,96120,"ปูโยะ","Puyo",994
961101,96140,"ปะลุรู","Paluru",995
961102,96140,"สุไหงปาดี","Su-ngai Padi",995
961103,96140,"โต๊ะเด็ง","To Deng",995
961104,96140,"สากอ","Sako",995
961105,96140,"ริโก๋","Riko",995
961106,96140,"กาวะ","Ka Wa",995
961201,96220,"จะแนะ","Chanae",996
961202,96220,"ดุซงญอ","Dusong Yo",996
961203,96220,"ผดุงมาตร","Phadung Mat",996
961204,96220,"ช้างเผือก","Chang Phueak",996
961301,96130,"จวบ","Chuap",997
961302,96130,"บูกิต","Bukit",997
961303,96130,"มะรือโบออก","Maruebo Ok",997
380101,38000,"คำนาดี","Kham Na Di",999
380102,38000,"บึงโขงหลง","Bueng Khong Long",999
380103,38000,"ไคสี","Khai Si",999
380104,38000,"ชัยพร","Chaiyaphon",999
380105,38000,"นาสวรรค์","Na Sawan",999
380106,38000,"โนนสมบูรณ์","Non Sombun",999
380107,38000,"บึงกาฬ","Bueng Kan",999
380108,38000,"โป่งเปื่อย","Pong Pueai",999
380109,38000,"วิศิษฐ์","Wisit",999
380110,38000,"หนองเข็ง","Nong Keng",999
380111,38000,"หนองเลิง","Nong Loeng",999
380112,38000,"หอคำ","Ho Kham",999
380201,38150,"ซาง","Sang",1000
380202,38150,"เซกา","Seka",1000
380203,38150,"ท่ากกแดง","Tha Kok Daeng",1000
380204,38150,"ท่าสะอาด","Tha Sa-at",1000
380205,38150,"น้ำจั้น","Nam Chan",1000
380206,38150,"บ้านต้อง","Ban Tong",1000
380207,38150,"ป่งไฮ","Pong Hai",1000
380208,38150,"โสกก่าม","Sok Kam",1000
380209,38150,"หนองทุ่ม","Nong Thum",1000
380301,38170,"คำแก้ว","Kham Kaeo",1001
380302,38170,"โซ่","So",1001
380303,38170,"ถ้ำเจริญ","Tham Charoen",1001
380304,38170,"บัวตูม","Bua Tum",1001
380305,38170,"ศรีชมภู","Si Chomphu",1001
380306,38170,"หนองพันทา","Nong Phan Tha",1001
380307,38170,"เหล่าทอง","Lao Thong",1001
380401,38180,"ดอนหญ้านาง","Don Ya Nang",1002
380402,38180,"ป่าแฝก","Pa Faek",1002
380403,38180,"พรเจริญ","Phon Charoen",1002
380404,38180,"วังชมภู","Wang Chomphu",1002
380405,38180,"ศรีชมภู","Si Chomphu",1002
380406,38180,"ศรีสำราญ","Si Samran",1002
380407,38180,"หนองหัวช้าง","Nong Hua Chang",1002
380501,38210,"ชุมภูพร","Chumphu Phon",1003
380502,38210,"นาสะแบง","Na Sabaeng",1003
380503,38210,"นาสิงห์","Na Sing",1003
380504,38210,"นาแสง","Na Saeng",1003
380505,38210,"ศรีวิไล","Si Wilai",1003
380601,38220,"ดงบัง","Dong Bang",1004
380602,38220,"ท่าดอกคำ","Tha Dok Kham",1004
380603,38220,"บึงโขงหลง","Bueng Khong Long",1004
380604,38220,"โพธิ์หมากแข้ง","Pho Mak Khaeng",1004
380701,38190,"นากั้ง","Na Kang",1005
380702,38190,"นาดง","Na Dong",1005
380703,38190,"โนนศิลา","Non Sila",1005
380704,38190,"ปากคาด","Pak Khat",1005
380705,38190,"สมสนุก","Som Sanuk",1005
380706,38190,"หนองยอง","Nong Yong",1005
380801,38000,"โคกกว้าง","Khok Kwang",1006
380802,38000,"บุ่งคล้า","Bung Khla",1006
380803,38000,"หนองเดิน","Nong Doen",1006
